product_id,review_n,category,product_name_clean,Q_mass_total,Q_pos_product,E_mass_total,E_pos_product,S_mass_total,S_pos_product
PRD_0144,840,스킨/토너,[민감진정] 라운드랩 포 맨 소나무 진정 시카 토너 200ml,644.2634126184699,0.8046446867841217,343.05181820219093,0.817401575602497,213.68476917933924,0.8672843789581677
PRD_0145,855,로션,[민감진정/화해1위] 라운드랩 포 맨 소나무 진정 시카 로션 200ml,702.6453955232764,0.8160633702401542,326.2042072140266,0.8221975509141577,194.15039726269697,0.8676575005779739
PRD_0146,2,크림,[당근크림] 스킨푸드 캐롯 카로틴 릴리프 크림 70ml,0.6749360055802258,0.6499077114569749,1.143559151904914,0.6469132665471083,0.1815048425148602,0.6491303325703194
PRD_0147,139,스킨/토너,[속보습루틴] 더랩바이블랑두 저분자 히알루론산 딥 토너 리필캔 238ml,112.85093786021451,0.8275351780220993,53.22217158891696,0.8165309924768951,33.926890550868535,0.870251653476334
PRD_0148,1,크림,[속보습] 마녀공장 판테토인 크림 80ml,0.4214661284502917,0.6690399938923266,1.3735897779873394,0.5666436324002996,0.2049440935623691,0.6815829641200059
PRD_0149,564,스킨/토너,[속보습] 마녀공장 판테토인 에센스 토너 200ml,471.4884599512318,0.8316602433316792,181.6885693723358,0.8221219448846889,133.82297067643245,0.8769912954842567
PRD_0150,331,스킨/토너,[리필/1등 속보습] 라네즈 크림스킨 170ml 리필,244.4748091904675,0.8400992425051862,123.09382565089832,0.8289200529921588,86.43136515863415,0.8743751511320776
PRD_0151,883,크림,[진짜장벽회복크림] 리얼베리어 익스트림 크림 70ml 기획 (+30ml),1707.2423474451448,0.7806158334806858,344.24840922984964,0.7840144611183623,190.50924332500577,0.805553519295882
PRD_0152,168,에센스/세럼/앰플,[10분진정앰플] 차앤박 뮤제너 피토 수딩 앰플 35ml 1+1 기획,177.20058849160267,0.7461126430413728,68.16831592454267,0.6580780287233299,33.63109558385467,0.7699377212853012
PRD_0153,137,스킨/토너,리얼베리어 익스트림 에센스 토너 라이트 300ml 기획 (+라이트 크림 25ml),101.71303318752284,0.8283035627321165,43.84230338146792,0.8499913338274205,33.444663431009246,0.9000634520741083
PRD_0154,368,크림,[조슈아PICK/화잘먹] 리얼베리어 익스트림 크림 라이트 70ml 기획 (+30ml),642.6232654529283,0.7930833711411334,132.84813871548903,0.7591111412513959,79.5285958315827,0.8224170968949012
PRD_0155,53,에센스/세럼/앰플,[모공케어] VT 마일드 리들샷 50 에센스 50ml,38.13271104527596,0.6947696119969103,12.790319388631548,0.7699927382031826,13.076969566092489,0.8649632498546459
PRD_0156,69,에센스/세럼/앰플,[모공스팟케어] VT 리들샷 1000 에센스 15ml,45.54613211834567,0.7105726534986788,25.667729358885143,0.7310681974503681,18.786138522769203,0.8193131322686745
PRD_0157,285,에센스/세럼/앰플,[화해1위/트러블] 웰라쥬 리얼 시카 카밍 95 트러블 앰플 50ml,292.90608804385306,0.6943724984138622,94.17091304596408,0.7184948988396564,58.922998910182834,0.7672472379944575
PRD_0158,136,에센스/세럼/앰플,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 30ml,198.25624974391104,0.6711887555328528,47.38469031504352,0.6702164970613458,27.35905994104543,0.7293813243005474
PRD_0159,2154,에센스/세럼/앰플,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 60ml,1576.3566738180757,0.7607171422132589,812.300724119437,0.788995807761149,612.3426020624875,0.8597661011199482
PRD_0161,50,크림,[수딩진정] 넘버즈인 1번 판토텐산 액티브 수딩크림 80ml 기획 (+패드 6매),66.82154038078122,0.7748186449925311,12.489975905679932,0.7017016696687328,8.688483713538856,0.7853664600414805
PRD_0163,515,에센스/세럼/앰플,[수분잠금] 빌리프 슈퍼 드랍스 멀티7 히알루론세럼 30ml 1+1 기획,602.9995198299868,0.7894867642409846,195.8123928806511,0.7507246480553684,112.1880872893622,0.8129849584001733
PRD_0164,29,에센스/세럼/앰플,[미백집중] VT 비타-라이트 리들샷 100 에센스 50ml,21.537425212067525,0.5706710621576008,10.74996185051715,0.6164084527155529,9.71261293741532,0.8399230340617251
PRD_0165,27,에센스/세럼/앰플,[모공집중] VT 레티-에이 리들샷 100 에센스 50ml,23.579511755624942,0.6945906628040602,8.125110626820831,0.7933679552945457,6.295377617554222,0.8205878212274412
PRD_0166,341,에센스/세럼/앰플,[고강도탄력] 디오디너리 레티날 0.2% 에멀전 15ml,263.9632249529039,0.6743175106659635,131.72046070492917,0.7395293987731493,98.31631434216696,0.8180533180157187
PRD_0168,502,에센스/세럼/앰플,차앤박(CNP) 프로폴리스 액티브 앰플 더블기획(15ml+15ml),312.02961942040463,0.8293074891365508,251.19228954928576,0.8166112979580294,127.7780910303096,0.8600728369353728
PRD_0169,5146,에센스/세럼/앰플,[속보습] 코스알엑스 더 6 펩타이드 스킨 부스터 세럼 150ml 기획 (+30mL),5571.046484703549,0.8003772371306908,1784.3073940335662,0.7921095491623308,1220.646121262884,0.8357530753058505
PRD_0170,13,크림,[미백/잡티] 라운드랩 비타 나이아신 잡티크림 50ml,9.415258422237752,0.7929174126744708,3.939368173140647,0.8250911142466123,1.645373404621601,0.8070013435688189
PRD_0171,10,에센스/세럼/앰플,[수딩진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml,8.502374373378073,0.8042526714800449,1.304580013893011,0.7534668238220454,3.1930456127289157,0.8972708037877404
PRD_0172,159,에센스/세럼/앰플,[피부장벽강화] 숨37 시크릿 에센스 기획 (30ml/45ml/50ml/80ml 기획),170.0853548316877,0.7690439046667656,72.31766480302272,0.7633433891840534,37.59698036528957,0.8138394669462684
PRD_0173,11,에센스/세럼/앰플,[지함보 한정기획] 설화수 윤조에센스 90ml 단품/기획,13.9686116339229,0.8296874809381453,12.87246668768472,0.7988617370047789,4.158921678392382,0.8185017805243229
PRD_0174,1332,에센스/세럼/앰플,숨37 시크릿 에센스 80ml 기획 (+세럼10ml+크림10ml+아이크림10ml+폼40ml),927.2211434547078,0.8094294521113757,648.8066163028891,0.8179646548926538,375.9722402424032,0.8609406468387241
PRD_0175,101,에센스/세럼/앰플,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에센스 130ml,84.9674214102746,0.8079991107339884,36.66901702471915,0.8143693753090218,32.36356156500622,0.8807596219612713
PRD_0176,57,로션,AHC 콜라 쥬비네이션 리프트4 트리트먼트 에멀젼 100ml,33.29561276945337,0.8285300165041649,17.318008143348518,0.8286594139536865,14.386379087198106,0.8811670580594655
PRD_0177,214,스킨/토너,[1+1] 유세린 더모퓨리파이어 토너 더블 기획 (200ml+200ml),142.73228883068828,0.7967701273509252,80.2374348473533,0.8013291278291701,63.030276321958446,0.8621876307371126
PRD_0178,644,에센스/세럼/앰플,[1등/단품] 메디힐 마데카소사이드 흔적 리페어 세럼 40ml,746.6602871282145,0.6756560874811103,224.0960106631271,0.6990711130547327,140.24370220865845,0.757256344958859
PRD_0179,1473,에센스/세럼/앰플,메디힐 티트리 진정 수분 세럼 40ml,1504.592056670485,0.7216512672084022,471.724991807874,0.7218700581111254,310.6829515216415,0.7855979573862634
PRD_0180,127,에센스/세럼/앰플,[속보습케어] 스킨앤랩 베리어덤 링거 앰플70ml,97.68715280796232,0.8301915443696652,39.87068715689242,0.8329868317389977,33.44216003514525,0.8863681226974975
PRD_0181,58,에센스/세럼/앰플,[2주잡티개선] 비욘드 엔젤아쿠아 비타 C 7% 잡티 앰플 30ml (비건),47.92201796573795,0.6892220312687473,16.29843979684939,0.7397711776197039,16.779542237412656,0.840889847765416
PRD_0182,635,에센스/세럼/앰플,[반쪽모공/리필기획] 한율 보들은행잎 모공핏 세럼 기획 40ml 기획,581.8772620241359,0.6856333696199169,219.77936288901208,0.7611809210869762,147.34337508685206,0.8144202077643917
PRD_0184,2472,스킨/토너,토리든 다이브인 포맨 저분자 히알루론산 스킨 300ml,1837.3663457674731,0.8367548243730057,795.9941728863578,0.8387048201201466,617.6394813461687,0.8849675206754954
PRD_0185,17,에센스/세럼/앰플,에스트라 아토베리어365 하이드로 에센스 200ml (AD),18.59125651590908,0.7945137320011522,7.831222568718596,0.8328991815501452,3.577520915372329,0.8649222101093782
PRD_0186,102,스킨/토너,[매끈결] 아비브 부활초 파하 토너 스킨부스터 200ml 기획 (+30ml),113.15662702738092,0.8013586332751703,35.37643556899147,0.8083747923731116,19.466937403627615,0.813486057912881
PRD_0187,11,에센스/세럼/앰플,[급속진정/단독기획] 비플레인 시카테롤 앰플 30ml 기획(+15ml+패드10매),12.41412720548509,0.7642672009858608,4.497133617679063,0.7306325893062213,2.0887391768358445,0.7572252589663814
PRD_0188,11,크림,제나벨 PDRN 리쥬비네이팅 크림 70ml,11.574814752299815,0.7927751503205281,7.108491078908682,0.8499123001743112,4.316694168791501,0.8458127613893683
PRD_0189,461,로션,토리든 다이브인 포맨 저분자 히알루론산 올인원 200g 단품/기획 (+올인원 20g),370.2897992556241,0.8507541611827109,142.66897386571264,0.837929209134449,89.0412268786632,0.8781628383861209
PRD_0190,3663,에센스/세럼/앰플,[수분진정] 넘버즈인 1번 판토텐산 액티브업 수딩세럼 50ml 리필기획 (50ml+50ml),4220.972460686324,0.7397625561885347,1171.1999096860632,0.7253203058436976,712.8276296276122,0.7787058709449262
PRD_0191,491,에센스/세럼/앰플,[트러블흔적] 넘버즈인 1번 판토텐산 액티브업 드레싱 파우더,594.5310821387629,0.621185409656934,147.18784051513603,0.6429738970869433,97.28107734610094,0.7140165106615427
PRD_0192,232,에센스/세럼/앰플,[단독기획] 파티온 노스카나인 트러블 흔적 앰플 30ml 기획 (+트러블 세럼 15ml),283.28366257274945,0.6381316425033129,86.87605276375488,0.6319524173598572,42.84028466349567,0.6921089176669882
PRD_0193,656,미스트/오일,[슬로우에이징/청담샵Pick] 아이다 글루타치온 브라이트닝 앰플 미스트 60ml,575.4729588661594,0.7431696355961915,247.88261637832505,0.7343254805310141,155.64442475551562,0.8125344069419523
PRD_0194,476,미스트/오일,유이크 바이옴 베리어 크림 미스트 100ml,608.5619098713314,0.7106603667378629,204.14803768877923,0.7260668586773447,94.29005243988924,0.7734924810240537
PRD_0195,80,에센스/세럼/앰플,메디힐 마데카소사이드 모공 리페어 스피큘 세럼 40ml,83.65606550902316,0.6690637072186304,27.35525032688697,0.710716733044591,21.988684164089864,0.8072208431268624
PRD_0196,48,에센스/세럼/앰플,바이오던스 하이드로 세라놀 앰플 30ml,36.07884406842182,0.744463376562854,14.8536468181169,0.7637296135033816,14.067509113461275,0.8710107724115081
PRD_0197,30,에센스/세럼/앰플,[리들샷 꿀조합] VT 티엑스토닝 에센스 2000샷 30ml,33.336402485006985,0.6910238903970234,13.112806562690274,0.7679611169168525,6.550790952302736,0.7369740254591781
PRD_0198,749,에센스/세럼/앰플,[모공흡수] VT 리들샷 300 에센스 30ml 기획 (+리들샷 300 파우치 1ml*3ea),738.527767770234,0.6827273636991957,291.2669315272201,0.7420922670773196,203.20530070254583,0.8125624787416964
PRD_0199,49,크림,[단독기획/PDRN] 파티온 노스카나인 트러블 모공탄력 크림 45ml 기획(+15ml),37.82851947783913,0.7375706176579598,15.176534885677098,0.796874248939473,12.994945636483768,0.8792196130094088
PRD_0200,14,에센스/세럼/앰플,[수분앰플] 에스트라 아토베리어365 세라-히알 속수분 앰플 30ml,24.86404597320009,0.7499931763945932,2.820247990532772,0.6705352720735932,1.315706036267136,0.6672724793316404
PRD_0201,10,에센스/세럼/앰플,[모공결세럼]더페이스샵 올티밋 나이아신아마이드 10% 세럼 30ml,13.279941109183117,0.7210650037288819,6.806394091511914,0.8337885138842513,1.913664799304969,0.743467543165697
PRD_0202,4,크림,[수분진정]더페이스샵 올티밋 히알루로닉 스쿠알란 1% 크림 50ml,9.885817774191391,0.7778408609403019,3.362448508172544,0.7171587447015575,1.751733717636062,0.7905046175791137
PRD_0204,3236,에센스/세럼/앰플,[슈브데 한정 증정/장도연 PICK] 메디힐 마데카소사이드 흔적 리페어 세럼 40+40ml (+랩핑마스크 1매 증정),2674.5329940872048,0.762766380429359,1305.204726685606,0.7907942522739031,749.2622792271893,0.8398478385071466
PRD_0205,3205,에센스/세럼/앰플,[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 더블기획,4138.456039386407,0.781245032199837,1164.8238561041087,0.7597920216742647,674.7201045094853,0.8011805734772258
PRD_0206,862,에센스/세럼/앰플,[화잘먹세럼] 아비브 부활초 비피다 세럼 퍼밍 드롭 50ml 더블 기획,909.7737488580624,0.7662232938281197,303.3701386165411,0.760759307043098,202.8561125253964,0.8200317341983847
PRD_0207,2,크림,[리아킴PICK] NDP 엔디피 시카 바이오 플라센타 수분진정 크림 50ml,1.8693150918239985,0.6276670788070519,1.4622693293264035,0.705354258177645,1.668415578849599,0.7452577011773607
PRD_0208,10,에센스/세럼/앰플,[기미잡티 에센스/대용량]LBB 골드렐라 펩타이드 28 안티 멜라닌 에센스 150ml,17.601082340153912,0.8129339720110422,2.9672772671541767,0.7663728552038945,3.431640392691915,0.8190518668857073
PRD_0209,16,크림,[기미잡티 크림]LBB 골드렐라 펩타이드 28 안티 멜라닌 마스크 크림 100ml,17.02337202891869,0.8047520222508876,3.9890465319856463,0.783649767674794,2.987581439095665,0.7942969312757749
PRD_0210,263,크림,에센허브 티트리 수딩 인 카밍 크림 80ml 기획(+크림 30ml),239.9638763726863,0.7963874776280359,88.40262524802162,0.7863753493260743,62.63349837929208,0.8499326402281309
PRD_0211,576,스킨/토너,[각질쓱삭/피지케어] 비플레인 녹두 모공 클리어링 라하 토너 265ml,479.0771197242316,0.777832591284644,182.63652718379163,0.7905636344247206,139.28635309197682,0.8582338038847275
PRD_0212,17,크림,[100시간보습] 비플레인 시카테롤 캡슐 베리어 크림 50ml,21.84887712224029,0.6811414049860524,6.678627992889354,0.744317065991123,4.47249488487036,0.8173653872940483
PRD_0213,496,스킨/토너,[수분진정/화해1위 토너] 에스네이처 아쿠아 오아시스 토너 300ml 기획 (+젤크림 30ml),614.7940718640444,0.7888929980680213,164.89710655746595,0.7757205753095439,89.3088215784896,0.8012188736156851
PRD_0214,311,에센스/세럼/앰플,[쫀득물착앰플] 스킨푸드 블루 캐모마일 히알루로닉 앰플 50ml,246.71798313014017,0.8179614897660548,104.137500980473,0.8141788948400964,57.1445158893868,0.8545519325104483
PRD_0216,1548,에센스/세럼/앰플,[올영단독] 스킨앤랩 베리어덤 링거 앰플70ml(+70ml) 더블기획,3241.2808189973634,0.8426522217339995,623.2210753618017,0.8070117339485685,341.49810564083486,0.8375803705687395
PRD_0217,8,크림,연작 카밍 앤 컴포팅 크림 60ml,8.719486862578552,0.8264120076612078,2.7449887755529936,0.6675451578476645,2.535524361868455,0.9125825480556952
PRD_0218,58,에센스/세럼/앰플,바이오던스 스킨 글로우 바이탈 앰플 30ml,38.25794659211133,0.7934073274648316,21.47676296726134,0.7981025467905405,23.265290440627336,0.904505390670946
PRD_0219,61,스킨/토너,바이오던스 퍼스트 시너지 토너 150ml,40.17993561089445,0.7857506883980232,19.898748567429763,0.828796713569932,15.921315821675792,0.8668769682719578
PRD_0220,422,미스트/오일,케어놀로지 리블루 나이트 페이셜 오일 50ml,324.811327431994,0.8039951191063847,126.90320848551328,0.8147983704873203,94.28546408249277,0.8548696049788761
PRD_0221,296,에센스/세럼/앰플,케어놀로지 리블루 리제너레이팅 세럼 50ml,213.89427379444655,0.8346927411048328,113.82042390904638,0.7973357017652575,78.28530229650706,0.8680450515777817
PRD_0222,6,미스트/오일,케어놀로지 리블루 밸런싱 크림 인 미스트 120ml,5.825734093718628,0.7475135894311924,3.460328486275792,0.6846234286675327,1.71393742000558,0.6965101581281427
PRD_0223,12,크림,[10층탄력] 라운드랩 동백 딥 콜라겐 탄력 크림 50ml 기획 (+10ml),14.039996013153877,0.7921757089595803,2.174441829809304,0.8361733516779406,1.7855621570368196,0.8396398966312804
PRD_0224,4,크림,[고현정 PICK] 코이 플로우 셀코드 크라이오 크림 50ml,4.172409541231377,0.9009188081696698,1.624262878080298,0.8914806241990324,0.2033275806883248,0.8402993178912185
PRD_0225,1,크림,[고현정 PICK 즉각탄력크림] 코이 플로우 리프팅 랩핑 크림 50ml,0.2211028324468388,0.325,0.7347027181716852,0.325,0.0441944493814757,0.325
PRD_0226,46,에센스/세럼/앰플,앰플엔 인탱글샷 콜라겐 앰플 30ml,37.34298204226375,0.730000345575406,20.24853074620106,0.6554169367543612,10.408487211535206,0.8126698017540898
PRD_0227,457,크림,[고현정 PICK] 코이 플로우 리프팅 랩핑 크림 50ml 기획 (+미니 크림 10ml 2ea),569.7978968113459,0.7578147466360116,225.1366900274001,0.731973519117916,105.06541316125396,0.7795086670823546
PRD_0229,1021,에센스/세럼/앰플,[EGF최대함량/1등진정앰플] 클레어스 블루 유스 액티베이팅 드롭 50ml,1359.8431517309875,0.6865571132248998,532.2016374179767,0.6676636998783743,255.9552108510357,0.7449219701904793
PRD_0230,2358,스킨/토너,[1등토너/리필] 라운드랩 1025 독도 토너 200ml 리필팩,1568.499210603436,0.8461590315824048,924.5721558743592,0.8336944997714968,614.9286335222046,0.8821549370932328
PRD_0231,6098,에센스/세럼/앰플,토리든 다이브인 저분자 히알루론산 세럼 50ml 리필팩,4922.726620937483,0.8234137165376023,1890.022630839114,0.8075245178595586,1327.2507482234028,0.8610042336010989
PRD_0232,17,크림,[안티에이징/밀착보습막] 셀퓨전씨 레이저 리쥬버네이션 크림 50ml 더블 기획,15.174220746838714,0.8143329976574446,7.722988991480342,0.8773975898547105,2.102790261680944,0.8140682938743509
PRD_0233,1456,에센스/세럼/앰플,[1등세럼/주름탄력개선]유세린 에피셀린 세럼 30ml,1216.3640311944296,0.752354007689561,584.2088513850467,0.7808333763357971,365.4271174205235,0.8352898090335363
PRD_0234,354,에센스/세럼/앰플,[NEW/매끈결광] 스킨푸드 블랙슈가 퍼펙트 첫세럼 더 에센셜 150ml,222.0322090288058,0.8022676782760002,139.2831507815397,0.8141203650786663,93.68464018965452,0.8652223758926942
PRD_0235,92,스킨/토너,[모공부스터] 마몽드 포어 슈링커 바쿠치올 레티놀 토너 200ml,68.7638393869998,0.7871404396283223,34.8296817744622,0.7828056360295792,27.406478838537996,0.8432412089150024
PRD_0237,708,에센스/세럼/앰플,[대용량+크림증정] 넘버즈인 1번 판토텐산 수딩세럼 80ml 기획 (+크림 15ml),767.9452219373568,0.7499042644228905,209.62589850675144,0.7421177316317563,141.42887955589168,0.7975992997659795
PRD_0238,59,에센스/세럼/앰플,[7일체감/모공개선] 아로셀 보툴케어 모공 앰플 30ml,36.933866089222455,0.728230197913128,20.281072401294644,0.7489595710689855,17.785061509482897,0.8654909144434257
PRD_0239,1625,에센스/세럼/앰플,[50%용량증정] 에스트라 아토베리어365 세라-히알 속수분 앰플 30ml 기획 (+15ml),1828.9317409693224,0.78194797682987,628.6995522324146,0.7149266905934931,337.3687067982635,0.8100529990408017
PRD_0240,1493,에센스/세럼/앰플,에스트라 에이시카365 흔적진정세럼 pH4.5 40ml,1095.4802582472164,0.7738629531578143,573.7219480578121,0.7888104614911557,373.79779369497146,0.8452357806641609
PRD_0241,76,에센스/세럼/앰플,[급속진정] 허스텔러 리틀 드롭스 카밍 데이즈 앰플 30ml,120.42489125070736,0.8081133431412023,29.625679103785224,0.7523279071180504,19.949429645507408,0.8099252359043129
PRD_0242,58,에센스/세럼/앰플,[모공축소] 리얼베리어 레티니올 모공 타이트닝 세럼 30ml 기획 (+10ml),53.691959446009925,0.8239487616066545,21.895007896002777,0.8466117322704384,14.413032657987294,0.8640960118585362
PRD_0243,9,스킨/토너,에르쯔틴 리제너레이티브 실트 토너 150ml,5.797544221850378,0.9040867167183444,4.856954058200735,0.8136843647480774,1.3455017199488888,0.8637036168369715
PRD_0244,150,크림,[흔적진정] 마몽드 카밍 샷 아줄렌 크림 60ml 단품/기획,188.92589335017203,0.7173340901972768,45.144856483092944,0.7238307848006361,28.929250166735,0.7756749724761258
PRD_0245,224,크림,[수분캐치/화잘먹크림] 구달 어성초 히알루론 수딩 크림 75ml 기획 (+20ml+랜덤 파우치키링),246.3832342914067,0.7596159982340762,81.9787504174976,0.7427376822211034,41.63801529109576,0.7892149387312928
PRD_0246,2965,에센스/세럼/앰플,[대용량/트러블1등] 파티온 노스카나인 트러블 세럼 50ml 리필 기획(+리필40ml+크림10ml),3813.0894460356576,0.8070094275863575,1189.0814502739745,0.7872126289388236,588.8291036903677,0.8217202747105823
PRD_0247,113,크림,[단독기획] 파티온 노스카나인 트러블 크림 45ml 기획(+20ml+세럼15ml),117.46853931211209,0.751370754425771,33.42044062407473,0.7577273062520354,22.11102006381318,0.8165788761596092
PRD_0248,297,에센스/세럼/앰플,[단독기획/대용량] 파티온 노스카나인 트러블 모공탄력 세럼 50ml 기획(+5ml+크림 5ml),321.78035502027905,0.660525262436428,108.61548638582371,0.6927135832712197,73.60415859389721,0.779921804010031
PRD_0250,940,에센스/세럼/앰플,[트러블1등/단독기획] 파티온 노스카나인 트러블 세럼 50ml 기획(+15ml+마스크 1매),965.6428093008856,0.7583140746329176,337.47721784223256,0.7493220252295326,188.87997285688175,0.8177731294347302
PRD_0251,980,에센스/세럼/앰플,[집중진정] 라운드랩 소나무 진정 시카 앰플 30ml 기획 (+토너 20ml),1107.273763155334,0.7370567221859571,388.85933250948665,0.7071938279008333,232.86690433517907,0.7893581845484338
PRD_0252,31,에센스/세럼/앰플,[광채/보습/기미/잡티] 네오젠 더블 비타 스팟 토닝 세럼 30ml,15.42922638368061,0.8844196536451221,8.536746289442522,0.8596665630345889,10.034027326876863,0.939822894275979
PRD_0253,192,미스트/오일,[수부지/안개분사] 한율 어린쑥 트러블 진정 미스트 120ml 리필 기획 (+어린쑥 미스트 120ml 리필),147.2116086653275,0.8077766687735738,55.21286977821465,0.8095802342981003,48.57552155645783,0.885099169507799
PRD_0254,1137,스킨/토너,[수분광] 마몽드 플로라 글로우 로즈 워터 토너 300ml,814.1323070752069,0.8235962286494493,436.79592056705246,0.8181798772316663,315.07177235774066,0.8638564397306547
PRD_0255,140,스킨/토너,[대용량/수분광] 마몽드 플로라 글로우 로즈 워터 토너 500ml,136.90899583535554,0.7890086223859626,54.55935769953925,0.7751613766482043,28.53164646510524,0.7914064441510171
PRD_0256,57,에센스/세럼/앰플,[기미잡티] LBB 골드렐라 펩타이드 28 안티 멜라닌 에센스 50ml,54.87156574561912,0.827112908346004,23.564559953366427,0.7207261579196892,17.563874301014444,0.822353859205547
PRD_0257,380,스킨/토너,[모공속광] 이니스프리 레티놀 그린티 PDRN 스킨부스터 토너 170ml 기획 (+50ml),287.14045392322765,0.7902615060412898,135.7305123425484,0.7992256614590302,97.12903373422392,0.8635055681516537
PRD_0258,6406,크림,[4월 올영픽][2025어워즈1위] 에스트라 아토베리어365 크림 80ml 기획 (+하이드로 에센스25ml+앰플7ml),7290.669082577901,0.757862033091327,2226.3341729032754,0.7467522184490392,1321.996744518824,0.8078596215237188
PRD_0259,3500,에센스/세럼/앰플,[4월 올영픽] 에스트라 아토베리어365 하이드로에센스 200ml (+크림 10ml+앰플 10ml),2970.3663549267926,0.8310439437977244,1036.4514774168058,0.8230072749939904,807.1821676564014,0.8758363926543206
PRD_0260,600,에센스/세럼/앰플,[4월 올영픽] 에스트라 에이시카365 흔적진정세럼 pH4.5 40ml 기획 (+세럼 20ml+크림 1ml),692.088382037527,0.7398312395467608,240.2180356176731,0.7023335371463753,126.69358234479988,0.7726607990319895
PRD_0261,3,크림,[수분충전템] 파티온 포도당 하이드로 크림 60ml 기획(+10ml),5.91954051804318,0.7483664684836567,0.8052515585321202,0.3440291839249745,1.275207923424701,0.8533044383912526
PRD_0262,107,스킨/토너,[속건조해결] 파티온 포도당 하이드로 에센스토너 300ml 더블 기획(2개입),85.23339779505255,0.8151865889098603,28.43994820201694,0.8473625809855008,23.3266540029305,0.8910812140042224
PRD_0263,125,에센스/세럼/앰플,[쿨링입문템/4계절쿨링] 셀퓨전씨 포스트 알파 쿨링 스킨 부스터 세럼 150ml+30ml 기획세트,134.82485364305495,0.7512692398728641,39.25171970824248,0.7277758778670443,24.92342664870259,0.7922906548061268
PRD_0264,15,크림,[아이스쿨링캡슐/쿨링수분크림] 셀퓨전씨 포스트 알파 쿨링 젤 크림 50ml+20ml 기획세트,19.216857449218654,0.7184879849406379,3.890681118559244,0.7471557273819851,1.892461432222096,0.7646210249254687
PRD_0265,125,크림,[단품/비타 생기] 달바 비타 토닝 캡슐 크림 55g,126.11218793021956,0.8207673315472995,45.96151588892621,0.7558351490252476,27.92629618085423,0.8335929067675576
PRD_0266,155,크림,[미백/잡티케어] 달바 비타 토닝 캡슐 크림 55g 기획,157.23299324966874,0.7944119832866121,66.12778962511585,0.757833437332166,37.6392171252154,0.8243596600165608
PRD_0267,158,에센스/세럼/앰플,[윤빛광채] 설화수 윤조에센스 30ml 기획(+에센스4ml+탄력크림5ml+클렌징폼50ml),112.81051189680424,0.797178048457109,127.74984629594618,0.8295829591279442,37.4396418072496,0.8274248394120225
PRD_0268,3858,스킨/토너,토니모리 원더 세라마이드 모찌 토너 500ml 기획 (+100ml +크림 30ml),3000.006008949318,0.833570152216773,1657.0893277581715,0.8352614533714992,956.90466329251,0.865995113655021
PRD_0269,499,에센스/세럼/앰플,[수분진정/쫀냐미한정] 닥터지 레드 블레미쉬 클리어 히알 시카 수딩 세럼 50ml 1+1 기획(+세안밴드 증정),564.0778027413485,0.7635607660234025,172.15812028214785,0.7562578997264828,104.76407697650374,0.8097713942091994
PRD_0270,1163,에센스/세럼/앰플,[증정기획/수분진정] 닥터지 레드 블레미쉬 클리어 히알 시카 수딩 세럼 50ml 3종 (단품/20ml 증정/리필기획),1106.26265863663,0.787362183640952,377.9784732608928,0.7871086970010549,263.7588681024771,0.8496626639009013
PRD_0271,11,에센스/세럼/앰플,[티아미돌세럼/광채홈케어] 유세린 이븐래디언스 일루미네이팅 세럼 30ml 기획 (+나이트크림 7ml+마스크팩1매),16.02183057914147,0.6047904042921904,4.215789057082793,0.5247024664383538,2.762380363775741,0.5488686105669695
PRD_0272,4547,크림,[정품용량 키트 선착순 증정/화잘먹크림] 빌리프 아쿠아 밤 프로즌 크림 50ml 기획 (3종 중 택 1),8060.740809624572,0.8162869356585212,2818.363616916696,0.7115515545234498,1172.895573458733,0.8019677481020879
PRD_0273,1,크림,숨37 워터풀 젤크림 기획 30ml 헬리녹스 콜라보 기획,0.5592716257795388,0.8,0.379962646836724,0.8,0.0607657273837372,0.8
PRD_0274,333,에센스/세럼/앰플,[티아미돌세럼/광채홈케어] 유세린 이븐래디언스 일루미네이팅 세럼 30ml,276.4394641184736,0.7439931158659605,129.57898230215045,0.7657044711783413,83.981553579376,0.8168957790150551
PRD_0276,181,크림,[보습장벽크림] 코스알엑스 더 세라마이드 스킨 베리어 모이스처라이저 80ml,211.709777042008,0.8155460794712237,52.63037696959471,0.7947813065729433,28.65984598839731,0.8266240446708647
PRD_0277,11601,에센스/세럼/앰플,더마팩토리 나이아신아마이드 20% 세럼 30ml,8200.939889139334,0.747077863071393,4859.496826821507,0.8004144748985308,3012.5632840391586,0.8470086641549809
PRD_0278,88,에센스/세럼/앰플,[모공케어/피부결] 닥터지 바쿠치올 포어젯 세럼 30ml 기획 (+포어젯 스피큘 패드 2매 증정),54.81222574421882,0.7758659060857936,27.92169909192628,0.7740455258810703,22.266075163854893,0.881921717107686
PRD_0279,278,에센스/세럼/앰플,[1+1/유리알속광] 차앤박 프로폴리스 에너지 액티브 앰플 30ml 더블기획(2개입),363.70299306614857,0.7957354942907444,129.0339368426061,0.7466087452268267,63.26307009124531,0.8023952648993635
